Block;Date_C_O;Date_C_A;Date;Generation;Rack;Row;Column;Treatment;Line;Fruit_s;Nb_eggs;Obs_O;Nb_adults;Obs_A;Comment;Recount_Nb_eggs;Obs_recount_eggs;Acariens;Nb_adults_dead;Recount_Nb_adults;Obs_recount_adults
;;23//3/2018;23/3/2018;16;B;5;7;Cranberry;CRE;Cranberry;;;42;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;6;7;Cranberry;CRE;Cranberry;;;45;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;7;7;Cranberry;CRE;Cranberry;;;38;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;8;7;Cranberry;CRE;Cranberry;;;55;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;9;7;Cranberry;CRE;Cranberry;;;37;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;10;7;Cranberry;CRE;Cranberry;;;30;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;1;8;Cranberry;CRE;Cranberry;;;42;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;2;8;Cranberry;CRE;Cranberry;;;43;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;3;8;Cranberry;CRE;Cranberry;;;62;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;4;8;Cranberry;CRE;Cranberry;;;28;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;5;8;Cranberry;CRE;Cranberry;;;38;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;6;8;Cranberry;CRE;Cranberry;;;40;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;7;8;Cranberry;CRE;Cranberry;;;39;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;8;8;Cranberry;CRE;Cranberry;;;32;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;9;8;Cranberry;CRE;Cranberry;;;49;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;10;8;Cranberry;CRE;Cranberry;;;43;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;1;9;Cranberry;CRE;Cranberry;;;14;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;2;9;Cranberry;CRE;Cranberry;;;40;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;3;9;Cranberry;CRE;Cranberry;;;42;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;4;9;Cranberry;CRE;Cranberry;;;61;AA;;;;;;;
;;23//3/2018;23/3/2018;16;B;5;9;Cranberry;CRE;Cranberry;;;35;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;1;1;Strawberry;FRA;Strawberry;;;37;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;2;1;Strawberry;FRA;Strawberry;;;38;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;3;1;Strawberry;FRA;Strawberry;;;16;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;4;1;Strawberry;FRA;Strawberry;;;12;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;5;1;Strawberry;FRA;Strawberry;;;15;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;6;1;Strawberry;FRA;Strawberry;;;34;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;7;1;Strawberry;FRA;Strawberry;;;63;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;8;1;Strawberry;FRA;Strawberry;;;54;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;9;1;Strawberry;FRA;Strawberry;;;17;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;10;1;Strawberry;FRA;Strawberry;;;9;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;1;2;Strawberry;FRA;Strawberry;;;43;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;2;2;Strawberry;FRA;Strawberry;;;59;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;3;2;Strawberry;FRA;Strawberry;;;3;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;4;2;Strawberry;FRA;Strawberry;;;74;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;5;2;Strawberry;FRA;Strawberry;;;28;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;6;2;Strawberry;FRA;Strawberry;;;3;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;7;2;Strawberry;FRA;Strawberry;;;5;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;8;2;Strawberry;FRA;Strawberry;;;25;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;9;2;Strawberry;FRA;Strawberry;;;34;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;10;2;Strawberry;FRA;Strawberry;;;29;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;1;3;Strawberry;FRA;Strawberry;;;26;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;2;3;Strawberry;FRA;Strawberry;;;26;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;3;3;Strawberry;FRA;Strawberry;;;21;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;4;3;Strawberry;FRA;Strawberry;;;34;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;5;3;Strawberry;FRA;Strawberry;;;97;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;1;4;Cranberry;CRB;Cranberry;;;44;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;2;4;Cranberry;CRB;Cranberry;;;30;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;3;4;Cranberry;CRB;Cranberry;;;19;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;4;4;Cranberry;CRB;Cranberry;;;24;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;5;4;Cranberry;CRB;Cranberry;;;22;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;6;4;Cranberry;CRB;Cranberry;;;32;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;7;4;Cranberry;CRB;Cranberry;;;65;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;8;4;Cranberry;CRB;Cranberry;;;34;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;9;4;Cranberry;CRB;Cranberry;;;41;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;10;4;Cranberry;CRB;Cranberry;;;31;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;1;5;Cranberry;CRB;Cranberry;;;33;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;2;5;Cranberry;CRB;Cranberry;;;45;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;3;5;Cranberry;CRB;Cranberry;;;37;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;4;5;Cranberry;CRB;Cranberry;;;19;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;5;5;Cranberry;CRB;Cranberry;;;60;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;6;5;Cranberry;CRB;Cranberry;;;27;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;7;5;Cranberry;CRB;Cranberry;;;27;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;8;5;Cranberry;CRB;Cranberry;;;78;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;9;5;Cranberry;CRB;Cranberry;;;36;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;10;5;Cranberry;CRB;Cranberry;;;27;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;1;6;Cranberry;CRB;Cranberry;;;29;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;2;6;Cranberry;CRB;Cranberry;;;48;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;3;6;Cranberry;CRB;Cranberry;;;50;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;4;6;Cranberry;CRB;Cranberry;;;65;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;5;6;Cranberry;CRB;Cranberry;;;32;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;1;7;Cherry;CEC;Cherry;;;53;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;2;7;Cherry;CEC;Cherry;;;52;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;3;7;Cherry;CEC;Cherry;;;9;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;4;7;Cherry;CEC;Cherry;;;41;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;5;7;Cherry;CEC;Cherry;;;60;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;6;7;Cherry;CEC;Cherry;;;19;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;7;7;Cherry;CEC;Cherry;;;10;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;8;7;Cherry;CEC;Cherry;;;47;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;9;7;Cherry;CEC;Cherry;;;67;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;10;7;Cherry;CEC;Cherry;;;54;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;1;8;Cherry;CEC;Cherry;;;53;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;2;8;Cherry;CEC;Cherry;;;51;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;3;8;Cherry;CEC;Cherry;;;25;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;4;8;Cherry;CEC;Cherry;;;40;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;5;8;Cherry;CEC;Cherry;;;20;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;6;8;Cherry;CEC;Cherry;;;50;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;7;8;Cherry;CEC;Cherry;;;27;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;8;8;Cherry;CEC;Cherry;;;29;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;9;8;Cherry;CEC;Cherry;;;50;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;10;8;Cherry;CEC;Cherry;;;18;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;1;9;Cherry;CEC;Cherry;;;38;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;2;9;Cherry;CEC;Cherry;;;39;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;3;9;Cherry;CEC;Cherry;;;62;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;4;9;Cherry;CEC;Cherry;;;33;AA;;;;;;;
;;23//3/2018;23/3/2018;16;C;5;9;Cherry;CEC;Cherry;;;29;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;1;1;Cranberry;CRD;Cranberry;;;37;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;2;1;Cranberry;CRD;Cranberry;;;47;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;3;1;Cranberry;CRD;Cranberry;;;39;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;4;1;Cranberry;CRD;Cranberry;;;67;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;5;1;Cranberry;CRD;Cranberry;;;38;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;6;1;Cranberry;CRD;Cranberry;;;45;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;7;1;Cranberry;CRD;Cranberry;;;52;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;8;1;Cranberry;CRD;Cranberry;;;47;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;9;1;Cranberry;CRD;Cranberry;;;52;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;10;1;Cranberry;CRD;Cranberry;;;26;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;1;2;Cranberry;CRD;Cranberry;;;24;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;2;2;Cranberry;CRD;Cranberry;;;36;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;3;2;Cranberry;CRD;Cranberry;;;39;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;4;2;Cranberry;CRD;Cranberry;;;31;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;5;2;Cranberry;CRD;Cranberry;;;27;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;6;2;Cranberry;CRD;Cranberry;;;36;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;7;2;Cranberry;CRD;Cranberry;;;39;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;8;2;Cranberry;CRD;Cranberry;;;42;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;9;2;Cranberry;CRD;Cranberry;;;30;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;10;2;Cranberry;CRD;Cranberry;;;38;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;1;3;Cranberry;CRD;Cranberry;;;46;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;2;3;Cranberry;CRD;Cranberry;;;30;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;3;3;Cranberry;CRD;Cranberry;;;34;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;4;3;Cranberry;CRD;Cranberry;;;56;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;5;3;Cranberry;CRD;Cranberry;;;25;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;1;4;Strawberry;FRC;Strawberry;;;53;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;2;4;Strawberry;FRC;Strawberry;;;42;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;3;4;Strawberry;FRC;Strawberry;;;70;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;4;4;Strawberry;FRC;Strawberry;;;65;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;5;4;Strawberry;FRC;Strawberry;;;18;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;6;4;Strawberry;FRC;Strawberry;;;37;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;7;4;Strawberry;FRC;Strawberry;;;48;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;8;4;Strawberry;FRC;Strawberry;;;36;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;9;4;Strawberry;FRC;Strawberry;;;39;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;10;4;Strawberry;FRC;Strawberry;;;19;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;1;5;Strawberry;FRC;Strawberry;;;31;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;2;5;Strawberry;FRC;Strawberry;;;78;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;3;5;Strawberry;FRC;Strawberry;;;69;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;4;5;Strawberry;FRC;Strawberry;;;41;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;5;5;Strawberry;FRC;Strawberry;;;44;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;6;5;Strawberry;FRC;Strawberry;;;27;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;7;5;Strawberry;FRC;Strawberry;;;22;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;8;5;Strawberry;FRC;Strawberry;;;25;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;9;5;Strawberry;FRC;Strawberry;;;26;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;10;5;Strawberry;FRC;Strawberry;;;43;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;1;6;Strawberry;FRC;Strawberry;;;65;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;2;6;Strawberry;FRC;Strawberry;;;35;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;3;6;Strawberry;FRC;Strawberry;;;2;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;4;6;Strawberry;FRC;Strawberry;;;66;AA;;;;;;;
;;23//3/2018;23/3/2018;16;D;5;6;Strawberry;FRC;Strawberry;;;25;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;1;1;Cherry;CEA;Cherry;;;61;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;2;1;Cherry;CEA;Cherry;;;50;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;3;1;Cherry;CEA;Cherry;;;37;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;4;1;Cherry;CEA;Cherry;;;47;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;5;1;Cherry;CEA;Cherry;;;67;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;6;1;Cherry;CEA;Cherry;;;51;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;7;1;Cherry;CEA;Cherry;;;51;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;8;1;Cherry;CEA;Cherry;;;67;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;9;1;Cherry;CEA;Cherry;;;58;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;10;1;Cherry;CEA;Cherry;;;59;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;1;2;Cherry;CEA;Cherry;;;62;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;2;2;Cherry;CEA;Cherry;;;73;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;3;2;Cherry;CEA;Cherry;;;75;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;4;2;Cherry;CEA;Cherry;;;43;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;5;2;Cherry;CEA;Cherry;;;54;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;6;2;Cherry;CEA;Cherry;;;54;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;7;2;Cherry;CEA;Cherry;;;63;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;8;2;Cherry;CEA;Cherry;;;47;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;9;2;Cherry;CEA;Cherry;;;41;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;10;2;Cherry;CEA;Cherry;;;39;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;1;3;Cherry;CEA;Cherry;;;72;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;2;3;Cherry;CEA;Cherry;;;63;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;3;3;Cherry;CEA;Cherry;;;76;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;4;3;Cherry;CEA;Cherry;;;67;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;5;3;Cherry;CEA;Cherry;;;63;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;1;4;Strawberry;FRB;Strawberry;;;25;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;2;4;Strawberry;FRB;Strawberry;;;53;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;3;4;Strawberry;FRB;Strawberry;;;0;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;4;4;Strawberry;FRB;Strawberry;;;8;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;5;4;Strawberry;FRB;Strawberry;;;63;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;6;4;Strawberry;FRB;Strawberry;;;9;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;7;4;Strawberry;FRB;Strawberry;;;6;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;8;4;Strawberry;FRB;Strawberry;;;24;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;9;4;Strawberry;FRB;Strawberry;;;1;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;10;4;Strawberry;FRB;Strawberry;;;20;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;1;5;Strawberry;FRB;Strawberry;;;46;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;2;5;Strawberry;FRB;Strawberry;;;82;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;3;5;Strawberry;FRB;Strawberry;;;39;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;4;5;Strawberry;FRB;Strawberry;;;59;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;5;5;Strawberry;FRB;Strawberry;;;0;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;6;5;Strawberry;FRB;Strawberry;;;51;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;7;5;Strawberry;FRB;Strawberry;;;62;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;8;5;Strawberry;FRB;Strawberry;;;6;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;9;5;Strawberry;FRB;Strawberry;;;11;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;10;5;Strawberry;FRB;Strawberry;;;23;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;1;6;Strawberry;FRB;Strawberry;;;48;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;2;6;Strawberry;FRB;Strawberry;;;35;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;3;6;Strawberry;FRB;Strawberry;;;32;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;4;6;Strawberry;FRB;Strawberry;;;7;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;5;6;Strawberry;FRB;Strawberry;;;27;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;1;7;Cranberry;CRC;Cranberry;;;42;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;2;7;Cranberry;CRC;Cranberry;;;46;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;3;7;Cranberry;CRC;Cranberry;;;40;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;4;7;Cranberry;CRC;Cranberry;;;27;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;5;7;Cranberry;CRC;Cranberry;;;12;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;6;7;Cranberry;CRC;Cranberry;;;54;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;7;7;Cranberry;CRC;Cranberry;;;42;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;8;7;Cranberry;CRC;Cranberry;;;4;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;9;7;Cranberry;CRC;Cranberry;;;56;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;10;7;Cranberry;CRC;Cranberry;;;46;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;1;8;Cranberry;CRC;Cranberry;;;47;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;2;8;Cranberry;CRC;Cranberry;;;61;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;3;8;Cranberry;CRC;Cranberry;;;42;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;4;8;Cranberry;CRC;Cranberry;;;39;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;5;8;Cranberry;CRC;Cranberry;;;9;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;6;8;Cranberry;CRC;Cranberry;;;46;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;7;8;Cranberry;CRC;Cranberry;;;32;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;8;8;Cranberry;CRC;Cranberry;;;45;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;9;8;Cranberry;CRC;Cranberry;;;38;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;10;8;Cranberry;CRC;Cranberry;;;37;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;1;9;Cranberry;CRC;Cranberry;;;13;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;2;9;Cranberry;CRC;Cranberry;;;40;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;3;9;Cranberry;CRC;Cranberry;;;17;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;4;9;Cranberry;CRC;Cranberry;;;59;AA;;;;;;;
;;13//4/2018;13/4/2018;17;A;5;9;Cranberry;CRC;Cranberry;;;49;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;1;1;Cranberry;CRA;Cranberry;;;49;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;2;1;Cranberry;CRA;Cranberry;;;42;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;3;1;Cranberry;CRA;Cranberry;;;24;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;4;1;Cranberry;CRA;Cranberry;;;47;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;5;1;Cranberry;CRA;Cranberry;;;47;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;6;1;Cranberry;CRA;Cranberry;;;32;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;7;1;Cranberry;CRA;Cranberry;;;42;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;8;1;Cranberry;CRA;Cranberry;;;42;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;9;1;Cranberry;CRA;Cranberry;;;47;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;10;1;Cranberry;CRA;Cranberry;;;49;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;1;2;Cranberry;CRA;Cranberry;;;48;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;2;2;Cranberry;CRA;Cranberry;;;15;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;3;2;Cranberry;CRA;Cranberry;;;17;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;4;2;Cranberry;CRA;Cranberry;;;41;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;5;2;Cranberry;CRA;Cranberry;;;32;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;6;2;Cranberry;CRA;Cranberry;;;39;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;7;2;Cranberry;CRA;Cranberry;;;53;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;8;2;Cranberry;CRA;Cranberry;;;63;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;9;2;Cranberry;CRA;Cranberry;;;14;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;10;2;Cranberry;CRA;Cranberry;;;10;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;1;3;Cranberry;CRA;Cranberry;;;27;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;2;3;Cranberry;CRA;Cranberry;;;32;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;3;3;Cranberry;CRA;Cranberry;;;51;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;4;3;Cranberry;CRA;Cranberry;;;37;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;5;3;Cranberry;CRA;Cranberry;;;63;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;1;4;Cherry;CEB;Cherry;;;67;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;2;4;Cherry;CEB;Cherry;;;50;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;3;4;Cherry;CEB;Cherry;;;78;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;4;4;Cherry;CEB;Cherry;;;58;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;5;4;Cherry;CEB;Cherry;;;76;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;6;4;Cherry;CEB;Cherry;;;37;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;7;4;Cherry;CEB;Cherry;;;68;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;8;4;Cherry;CEB;Cherry;;;68;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;9;4;Cherry;CEB;Cherry;;;32;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;10;4;Cherry;CEB;Cherry;;;74;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;1;5;Cherry;CEB;Cherry;;;70;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;2;5;Cherry;CEB;Cherry;;;31;AA;;;;;;;
;;13//4/2018;13/4/2018;17;B;3;5;Cherry;CEB;Cherry;;;31;AA;;;;;;;
